data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,42473305,137606926,1,2021-03-09,2,N,35B,25,22,M,20,20,,,,22,
2021,43699978,141967362,2,2021-03-10,2,N,35B,26,23,M,10,20,,,,23,
2021,43128905,139889118,1,2021-03-12,3,N,90Z,44,41,M,10,20,N,,,41,
2021,42215545,136693816,1,2021-03-13,3,N,90D,38,35,M,10,40,N,,,35,
2021,42746091,138503297,1,2021-03-13,3,N,90Z,38,35,M,20,20,N,,,35,
2021,42215547,136693818,1,2021-03-13,3,N,13B,32,29,F,10,20,N,,,29,
2021,43972778,142942151,1,2021-03-13,3,N,35A,61,58,M,10,20,N,,,58,
2021,42746092,138503298,1,2021-03-13,3,N,35A,35,32,F,30,20,U,,,32,
2021,42746093,138503299,2,2021-03-15,2,N,23C,22,19,M,10,10,N,,,19,
2021,42746094,138503299,1,2021-03-15,2,N,23C,21,18,F,30,20,N,,,18,
2021,42215552,136693827,1,2021-03-16,1,C,35A,19,16,M,10,50,R,R,,16,
2021,43972779,142942152,1,2021-03-17,3,N,35A,37,34,M,10,20,R,,,34,
2021,45925836,150126965,1,2021-03-17,3,N,35A,32,29,M,10,20,R,,,29,
2021,45925837,150126965,2,2021-03-17,2,N,35B,42,39,F,10,20,,,,39,
2021,42215559,136693839,1,2021-03-04,1,N,13A,17,14,M,20,20,N,R,,14,
2021,43699979,141967363,1,2021-03-20,2,N,35A,63,60,M,10,20,R,,,60,
2021,42215560,136693849,1,2021-03-25,3,N,13A,23,20,M,10,20,N,,,20,
2021,42215561,136693849,2,2021-03-22,3,N,13A,23,20,M,20,20,N,,,20,
2021,44662902,145494485,1,2021-03-22,3,N,35A,25,22,F,10,20,N,,,22,
2021,44662903,145494485,2,2021-03-22,3,N,35B,32,29,F,30,20,N,,,29,
2021,42215564,136693852,1,2021-03-22,3,C,35A,39,36,F,30,20,R,,,36,
2021,43128906,139889119,1,2021-03-22,3,N,90Z,22,19,M,20,20,N,,,19,
2021,43128907,139889119,2,2021-03-22,3,N,90Z,20,17,M,20,20,N,R,,17,
2021,42215567,136693856,1,2021-03-23,3,N,720,19,16,M,10,20,N,R,,16,
2021,42215568,136693857,1,2021-03-24,3,N,13C,17,14,M,10,10,N,R,,14,
2021,42215569,136693859,1,2021-03-23,3,C,35A,20,17,F,10,20,N,R,,17,
2021,42215570,136693859,2,2021-03-23,3,C,35A,18,15,F,10,20,N,R,,15,
2021,42215571,136693859,3,2021-03-23,3,C,35A,19,16,F,10,20,R,R,,16,
2021,42215572,136693863,1,2021-03-24,3,N,13B,17,14,M,10,20,R,R,,14,
2021,42473320,137606970,2,2021-03-24,3,N,35A,23,20,M,20,20,N,,,20,
2021,42473321,137606970,1,2021-03-24,3,N,35A,19,16,F,10,20,R,R,,16,
2021,43431152,141003991,1,2021-03-26,2,N,35B,31,28,M,10,20,,,,28,
2021,44662904,145494486,1,2021-03-27,2,N,250,32,29,M,20,20,,,,29,
2021,42473323,137606974,1,2021-03-28,2,N,35B,31,28,M,10,20,R,,,28,
2021,43972782,142942155,1,2021-03-28,3,N,90Z,26,23,M,10,20,R,,,23,
2021,45120742,147251489,1,2021-03-29,2,N,23C,36,33,F,10,20,,,,33,
2021,42215576,136693885,1,2021-03-31,3,N,90D,52,49,M,10,20,N,,,49,
2021,44416630,144574742,1,2021-04-04,2,N,290,41,38,M,40,20,,,,38,
2021,42473365,137607097,1,2021-04-04,3,N,35A,19,16,M,10,20,R,R,,16,
2021,45120744,147251492,1,2021-04-04,3,N,520,23,20,M,30,20,N,,,20,
2021,45120745,147251492,2,2021-04-04,3,N,520,26,23,M,20,20,R,,,23,
2021,42473368,137607103,1,2021-04-05,3,N,13B,13,10,F,30,20,R,R,,10,
2021,43699985,141967370,1,2021-04-06,3,N,35A,37,34,M,20,20,N,,,34,
2021,43972797,142942178,2,2021-04-07,2,N,90Z,48,45,F,10,20,,,,45,
2021,43972798,142942178,1,2021-04-07,3,N,13C,19,16,M,10,20,R,R,,16,
2021,42473371,137607116,1,2021-04-08,3,N,23C,39,36,F,30,20,N,,,36,
2021,42746138,138503355,2,2021-04-08,3,N,35B,44,41,M,10,20,N,,,41,
2021,42746139,138503355,1,2021-04-09,3,N,35B,43,40,M,10,20,N,,,40,
2021,42473374,137607125,1,2021-04-09,3,N,13A,33,30,M,20,20,R,,,30,
2021,42746140,138503357,1,2021-04-09,3,N,13A,29,26,F,10,20,R,,,26,
2021,42473376,137607133,1,2021-04-12,3,N,13B,19,16,M,10,40,R,R,,16,
2021,42473377,137607133,2,2021-04-12,3,N,13B,19,16,M,10,20,R,R,,16,
2021,43972799,142942180,1,2021-04-12,2,N,250,44,41,F,30,20,,,,41,
2021,42746141,138503358,1,2021-04-13,3,N,90Z,29,26,F,30,20,N,,,26,
2021,43431171,141004026,1,2021-04-13,3,N,23C,56,53,M,10,20,N,,,53,
2021,43431172,141004029,1,2021-04-13,3,N,35B,31,28,M,10,20,N,,,28,
2021,43431173,141004029,2,2021-04-13,3,N,23C,33,30,M,10,20,N,,,30,
2021,42746142,138503362,2,2021-04-16,3,N,90Z,50,47,M,20,20,N,,,47,
2021,42746143,138503362,1,2021-04-16,3,N,35A,43,40,M,10,20,N,,,40,
2021,43699986,141967371,1,2021-04-16,3,N,35B,22,19,M,30,20,N,,,19,
2021,43699987,141967371,2,2021-04-16,3,N,35B,27,24,F,10,20,N,,,24,
2021,42746144,138503363,1,2021-04-16,1,C,13B,19,16,M,30,20,N,R,,16,
2021,43431174,141004031,1,2021-04-17,1,N,280,37,34,M,10,20,N,,,34,
2021,43431175,141004031,2,2021-04-17,2,N,280,30,27,F,30,20,,,,27,
2021,42473388,137607157,1,2021-04-17,3,N,35A,20,17,M,10,20,N,R,,17,
2021,43973045,142942784,1,2021-04-18,3,N,13B,40,37,M,10,20,R,,,37,
2021,42473389,137607158,1,2021-04-18,3,N,35B,39,36,F,30,20,R,,,36,
2021,43128910,139889132,1,2021-04-18,2,N,35B,24,21,M,10,20,,,,21,
2021,43128911,139889134,1,2021-04-18,2,N,35A,22,19,F,10,20,,,,19,
2021,43128912,139889135,1,2021-04-18,2,N,35B,25,22,F,98,40,,,,22,
2021,43128913,139889135,2,2021-04-18,2,N,35A,25,22,F,98,40,,,,22,
2021,43431176,141004033,1,2021-04-19,2,N,35B,31,28,M,10,20,,,,28,
2021,43431177,141004035,1,2021-04-19,3,N,90Z,26,23,M,10,20,R,,,23,
2021,42473391,137607165,1,2021-04-19,3,N,370,17,14,M,10,20,R,R,,14,
2021,43972800,142942181,1,2021-04-20,2,N,90J,43,40,M,10,20,N,,,40,
2021,43699988,141967372,1,2021-04-20,3,N,13B,22,19,F,20,20,R,,,19,
2021,42473398,137607179,1,2021-04-22,3,N,23C,37,34,M,10,20,N,,,34,
2021,42473399,137607181,1,2021-04-21,3,N,13B,33,30,M,10,10,U,,,30,
2021,42473400,137607185,1,2021-04-22,1,C,35A,20,17,M,10,20,N,R,,17,
2021,44416631,144574752,1,2021-04-22,3,C,35A,18,15,M,30,20,R,R,,15,
2021,43431181,141004045,1,2021-04-23,3,N,35B,35,32,F,10,20,N,,,32,
2021,43431182,141004045,2,2021-04-23,3,N,35A,39,36,M,10,20,N,,,36,
2021,42746172,138503446,1,2021-04-23,3,N,90G,36,33,M,10,20,N,,,33,
2021,43699989,141967373,1,2021-04-23,3,C,35A,26,23,M,20,20,N,,,23,
2021,42473406,137607192,1,2021-04-23,2,N,35A,41,38,M,10,20,N,,,38,
2021,43972801,142942182,1,2021-04-23,3,N,35B,30,27,F,10,20,N,,,27,
2021,42473408,137607194,1,2021-04-23,3,N,13B,17,14,F,10,20,R,R,,14,
2021,42746173,138503450,1,2021-04-26,3,N,35B,25,22,M,10,20,N,,,22,
2021,43972802,142942183,1,2021-04-26,3,N,35A,24,21,M,10,20,N,,,21,
2021,43972803,142942183,2,2021-04-26,3,N,35A,24,21,M,20,20,N,,,21,
2021,42473412,137607205,1,2021-04-27,3,N,13A,17,14,M,10,20,R,R,,14,
2021,42473413,137607206,1,2021-04-27,3,N,13B,31,28,M,10,20,R,,,28,
2021,42473414,137607208,1,2021-04-28,3,N,23H,17,14,M,20,20,R,R,,14,
2021,42746175,138503453,1,2021-04-28,3,N,13B,24,21,M,30,20,R,,,21,
2021,45120746,147251493,3,2021-04-29,2,N,35A,23,20,M,20,20,,,,20,
2021,45120747,147251493,1,2021-04-30,3,N,35A,19,16,F,10,20,R,R,,16,
2021,45120748,147251493,2,2021-04-30,3,N,35A,20,17,M,10,20,N,R,,17,
2021,43128914,139889137,1,2021-04-30,3,N,90G,44,41,F,10,20,N,,,41,
2021,43699992,141967378,1,2021-05-03,2,N,23C,44,41,M,10,20,,,,41,
2021,43128915,139889140,1,2021-05-03,2,N,35A,21,18,M,20,50,,,,18,
2021,42746244,138503645,1,2021-05-03,2,N,35B,33,30,M,10,40,,,,30,
2021,43972821,142942202,1,2021-05-05,3,N,35A,20,17,M,10,20,R,R,,17,
2021,43972822,142942202,2,2021-05-05,3,N,35A,19,16,M,10,20,N,R,,16,
2021,43972823,142942204,1,2021-05-05,3,N,13B,17,14,F,10,20,R,R,,14,
2021,44416644,144574773,1,2021-05-05,2,N,35B,23,20,F,10,20,,,,20,
2021,43972824,142942205,1,2021-05-06,3,N,13B,15,12,M,10,20,N,R,,12,
2021,45120750,147251496,1,2021-05-06,2,N,13A,35,32,M,20,20,,,,32,
2021,43431419,141004509,1,2021-05-06,3,N,35B,39,36,M,10,20,N,,,36,
2021,43431420,141004509,2,2021-05-06,3,N,35B,30,27,F,10,20,R,,,27,
2021,42746248,138503661,2,2021-05-09,3,N,35A,47,44,F,10,20,N,,,44,
2021,42746249,138503661,1,2021-05-09,3,N,35B,34,31,F,10,20,N,,,31,
2021,43972825,142942208,1,2021-05-10,3,C,35A,18,15,F,10,20,R,R,,15,
2021,43972826,142942208,2,2021-05-10,3,C,35A,19,16,M,10,20,R,R,,16,
2021,43972827,142942208,3,2021-05-10,3,C,35A,18,15,F,20,20,R,R,,15,
2021,43431421,141004510,1,2021-05-11,2,N,35B,44,41,F,10,50,,,,41,
2021,43128916,139889142,1,2021-05-12,2,N,35A,21,18,F,10,20,,,,18,
2021,43128917,139889143,1,2021-05-13,3,N,90D,31,28,M,10,20,N,,,28,
2021,42746254,138503687,1,2021-05-14,3,N,35B,34,31,F,10,20,R,,,31,
2021,43128918,139889144,1,2021-05-15,2,N,35A,25,22,M,40,20,,,,22,
2021,45501017,148637380,1,2021-05-16,3,N,35A,29,26,M,10,20,N,,,26,
2021,45120751,147251497,1,2021-05-16,2,N,35B,32,29,F,30,20,,,,29,
2021,45925840,150126981,1,2021-05-17,3,N,35B,41,38,F,10,20,N,,,38,
2021,44662923,145494511,1,2021-05-17,3,N,13B,39,36,F,10,20,R,,,36,
2021,43972828,142942213,1,2021-05-20,3,N,13C,37,34,M,10,10,N,,,34,
2021,42746259,138503698,1,2021-05-20,3,N,23F,19,16,M,30,20,N,R,,16,
2021,44416645,144574779,1,2021-05-21,3,N,13B,25,22,M,20,20,R,,,22,
2021,43972829,142942214,1,2021-05-21,3,N,35A,18,15,F,20,20,R,R,,15,
2021,42746262,138503711,1,2021-05-24,3,N,13B,17,14,F,20,20,N,R,,14,
2021,42746263,138503713,1,2021-05-25,3,N,13B,26,23,F,10,20,N,,,23,
2021,43431423,141004515,1,2021-05-27,2,N,13C,21,18,M,98,40,,,,18,
2021,44662924,145494513,1,2021-05-28,3,N,13A,54,51,M,10,20,R,,,51,
2021,44662925,145494513,2,2021-05-28,3,N,13A,35,32,M,10,20,N,,,32,
2021,44662926,145494514,1,2021-05-30,2,N,26F,32,29,M,20,20,,,,29,
2021,43699993,141967381,1,2021-05-30,3,N,13B,49,46,F,20,20,R,,,46,
2021,44662932,145494523,1,2021-06-01,3,N,35A,33,30,M,20,20,R,,,30,
2021,44416670,144574815,1,2021-06-01,2,N,35A,36,33,F,10,20,N,,,33,
2021,43431456,141004565,1,2021-06-03,3,N,35B,43,40,M,30,20,N,,,40,
2021,43431457,141004567,1,2021-06-04,3,N,90Z,61,58,M,10,20,N,,,58,
2021,44662933,145494524,1,2021-06-05,2,N,35B,60,57,F,10,20,,,,57,
2021,43128974,139889337,1,2021-06-09,3,N,90Z,51,48,M,10,20,N,,,48,
2021,43972852,142942271,1,2021-06-09,2,N,290,60,57,M,10,20,,,,57,
2021,43431458,141004569,1,2021-06-09,2,N,35B,26,23,F,10,20,,,,23,
2021,43129050,139889506,1,2021-06-15,3,N,35A,26,23,M,10,20,N,,,23,
2021,44662934,145494525,1,2021-06-15,3,N,35B,43,40,F,10,20,N,,,40,
2021,43129052,139889510,1,2021-06-15,3,N,90G,33,30,M,10,20,N,,,30,
2021,43129053,139889515,1,2021-06-16,3,N,90Z,26,23,M,10,20,R,,,23,
2021,43129054,139889517,1,2021-06-17,3,N,13B,28,25,M,10,20,R,,,25,
2021,44416675,144574829,1,2021-06-18,3,N,90Z,26,23,F,20,20,N,,,23,
2021,44416676,144574829,2,2021-06-18,2,N,35B,38,35,F,10,20,,,,35,
2021,43129056,139889525,1,2021-06-19,3,N,23C,42,39,M,10,20,N,,,39,
2021,45120753,147251500,1,2021-06-19,3,N,13B,36,33,M,10,10,R,,,33,
2021,44662935,145494527,1,2021-06-20,3,N,290,42,39,M,10,20,N,,,39,
2021,43700006,141967396,1,2021-06-20,3,N,90Z,38,35,M,10,20,N,,,35,
2021,43129061,139889560,1,2021-06-26,3,N,13B,27,24,M,10,20,R,,,24,
2021,43700007,141967397,1,2021-06-27,2,N,13C,43,40,F,10,40,,,,40,
2021,43972855,142942278,1,2021-06-27,3,N,35A,41,38,M,30,20,N,,,38,
2021,43972856,142942278,2,2021-06-27,3,N,35B,47,44,F,30,20,N,,,44,
2021,43972857,142942278,3,2021-06-27,3,N,35B,34,31,F,30,40,N,,,31,
2021,43431464,141004584,1,2021-06-27,3,N,35B,42,39,M,10,20,N,,,39,
2021,43700008,141967398,1,2021-06-27,3,N,35B,35,32,M,20,20,N,,,32,
2021,43700009,141967398,2,2021-06-27,3,N,26A,44,41,M,10,40,N,,,41,
2021,43972858,142942279,1,2021-06-14,3,N,23C,18,15,F,10,20,R,R,,15,
2021,43431528,141004791,1,2021-07-02,3,N,35A,27,24,F,10,20,N,,,24,
2021,43431529,141004791,2,2021-07-02,3,N,35A,40,37,M,30,20,N,,,37,
2021,45495693,148623617,1,2021-07-02,3,N,90D,21,18,M,10,20,R,,,18,
2021,43700018,141967415,1,2021-07-02,3,N,35B,37,34,M,10,20,N,,,34,
2021,43431532,141004796,1,2021-07-03,3,N,13B,41,38,M,10,20,R,,,38,
2021,43431533,141004798,1,2021-07-04,3,N,35A,20,17,F,40,20,R,R,,17,
2021,43972880,142942307,1,2021-07-04,2,N,35A,30,27,M,10,20,,,,27,
2021,43431534,141004802,1,2021-07-04,3,N,13B,25,22,M,30,20,R,,,22,
2021,43431535,141004803,1,2021-07-04,3,N,13B,48,45,M,10,20,R,,,45,
2021,44662962,145494556,1,2021-07-05,3,N,13C,37,34,M,10,20,R,,,34,
2021,43972881,142942309,1,2021-07-07,3,N,13C,59,56,F,10,40,R,,,56,
2021,43431539,141004819,1,2021-07-07,3,N,35A,39,36,M,20,20,N,,,36,
2021,45120756,147251506,1,2021-07-07,3,N,90G,35,32,M,10,20,R,,,32,
2021,43700019,141967419,1,2021-07-08,3,N,13B,54,51,M,10,20,R,,,51,
2021,43431544,141004830,1,2021-07-09,3,N,13B,24,21,M,20,20,R,,,21,
2021,43700020,141967420,1,2021-07-11,3,N,280,24,21,M,10,20,N,,,21,
2021,43431546,141004847,1,2021-07-13,3,N,35A,19,16,M,10,20,N,R,,16,
2021,43431547,141004849,1,2021-07-13,3,N,35B,51,48,M,10,20,N,,,48,
2021,45925847,150126993,1,2021-07-13,2,N,35B,38,35,F,10,20,,,,35,
2021,43700021,141967422,1,2021-07-14,2,N,35A,41,38,M,10,40,R,,,38,
2021,43431549,141004856,1,2021-07-24,3,N,26C,31,28,M,20,20,N,,,28,
2021,43431550,141004865,1,2021-07-17,3,N,35A,40,37,M,20,20,N,,,37,
2021,45501022,148637387,1,2021-07-20,3,N,35B,40,37,M,10,20,R,,,37,
2021,43431552,141004880,1,2021-07-20,3,N,90Z,24,21,M,10,20,N,,,21,
2021,43700022,141967426,1,2021-07-21,3,N,13B,19,16,F,10,20,R,R,,16,
2021,44416766,144575064,1,2021-07-22,3,N,13B,15,12,M,10,20,R,R,,12,
2021,43700023,141967427,1,2021-07-23,3,N,35A,35,32,M,30,40,N,,,32,
2021,44662963,145494557,1,2021-07-23,3,N,35A,47,44,M,10,20,R,,,44,
2021,44662964,145494558,1,2021-07-25,3,N,13B,40,37,F,40,20,N,,,37,
2021,45120757,147251508,1,2021-07-25,3,N,13B,27,24,F,10,20,R,,,24,
2021,43431589,141005016,1,2021-07-28,3,N,35A,40,37,M,10,20,R,,,37,
2021,43431590,141005023,1,2021-07-29,3,N,35B,40,37,F,30,20,N,,,37,
2021,43972883,142942314,1,2021-07-30,3,N,35A,36,33,M,10,20,N,,,33,
2021,45120758,147251509,1,2021-07-30,2,N,290,27,24,M,10,20,,,,24,
2021,44662965,145494560,1,2021-07-31,3,N,90J,34,31,M,10,20,N,,,31,
2021,44416768,144575073,1,2021-07-31,3,N,90J,41,38,M,40,20,R,,,38,
2021,45925848,150126998,1,2021-08-03,3,N,13B,32,29,M,10,20,R,,,29,
2021,43701330,141973911,1,2021-08-03,3,N,13B,35,32,M,10,10,R,,,32,
2021,43701331,141973912,1,2021-08-03,3,N,13A,42,39,M,10,20,R,,,39,
2021,43701332,141973912,2,2021-08-03,3,N,13B,43,40,M,10,40,R,,,40,
2021,45501025,148637393,1,2021-08-06,2,N,26A,33,30,M,10,20,,,,30,
2021,45120762,147251516,1,2021-08-07,3,N,13A,34,31,F,10,20,R,,,31,
2021,45120763,147251517,1,2021-08-08,2,N,26F,35,32,F,10,20,,,,32,
2021,45501026,148637394,1,2021-08-08,2,N,13B,26,23,M,10,20,,,,23,
2021,45501027,148637395,1,2021-08-08,2,N,220,35,32,F,10,20,,,,32,
2021,43701335,141973939,1,2021-08-11,3,N,13A,34,31,M,10,20,R,,,31,
2021,43701336,141973942,1,2021-08-11,3,N,13B,25,22,M,30,20,R,,,22,
2021,45120764,147251518,1,2021-08-12,3,N,90Z,40,37,M,10,20,R,,,37,
2021,43701338,141973952,1,2021-08-13,3,N,23F,25,22,M,20,20,N,,,22,
2021,43701339,141973952,2,2021-08-13,3,N,23F,17,14,M,20,20,R,R,,14,
2021,45120766,147251522,1,2021-08-14,3,N,35A,35,32,M,10,20,N,,,32,
2021,45120767,147251522,2,2021-08-14,2,N,35A,23,20,F,10,20,,,,20,
2021,43701341,141973958,1,2021-08-14,3,N,13B,34,31,M,10,20,N,,,31,
2021,45501029,148637400,1,2021-08-15,3,N,35A,29,26,M,20,20,N,,,26,
2021,44416825,144575145,1,2021-08-15,3,N,90Z,28,25,M,10,10,R,,,25,
2021,45501030,148637401,1,2021-08-16,2,N,220,35,32,F,10,20,,,,32,
2021,43972956,142942500,1,2021-08-17,3,N,13C,25,22,M,30,20,N,,,22,
2021,43972957,142942500,2,2021-08-17,3,N,13B,23,20,F,30,20,R,,,20,
2021,44663102,145494821,1,2021-08-17,3,N,240,37,34,M,30,20,U,,,34,
2021,45925850,150127003,1,2021-08-18,3,N,13C,42,39,M,10,20,R,,,39,
2021,43701348,141973979,1,2021-08-19,3,N,35A,31,28,M,10,20,R,,,28,
2021,45501031,148637402,1,2021-08-19,3,N,13A,25,22,M,20,20,R,,,22,
2021,45676018,149304628,1,2021-08-24,3,N,09A,38,35,M,40,40,R,,,35,
2021,43972959,142942507,2,2021-08-22,3,N,35A,40,37,M,10,10,N,,,37,
2021,44416826,144575148,1,2021-08-22,2,N,35A,23,20,M,20,20,,,,20,
2021,45925852,150127012,1,2021-08-24,2,N,13C,39,36,M,10,20,,,,36,
2021,45501033,148637405,1,2021-08-24,2,N,23F,35,32,F,10,20,,,,32,
2021,44416827,144575151,1,2021-08-25,3,N,23C,31,28,F,10,20,R,,,28,
2021,43701353,141974004,1,2021-08-25,3,N,90Z,26,23,M,10,20,N,,,23,
2021,44416828,144575153,1,2021-08-26,3,N,90J,31,28,F,10,20,N,,,28,
2021,44416829,144575153,2,2021-08-26,3,N,35A,43,40,M,10,20,N,,,40,
2021,43701356,141974014,1,2021-08-27,3,C,35A,20,17,M,10,20,R,R,,17,
2021,43972963,142942513,1,2021-08-30,3,N,13B,42,39,M,10,20,N,,,39,
2021,44416830,144575157,1,2021-08-30,3,N,23C,58,55,F,10,20,N,,,55,
2021,43972965,142942519,1,2021-08-31,3,N,35A,31,28,M,10,20,N,,,28,
2021,43973046,142942785,1,2021-09-01,3,N,35A,27,24,M,30,20,N,,,24,
2021,43973047,142942787,1,2021-09-01,3,C,13C,15,12,M,10,20,N,R,,12,
2021,45925856,150127019,1,2021-09-01,3,N,13A,39,36,M,10,20,R,,,36,
2021,45925857,150127022,1,2021-09-01,3,N,90G,35,32,M,10,20,R,,,32,
2021,43973053,142942800,1,2021-09-02,3,C,35A,20,17,M,20,20,R,R,,17,
2021,43973054,142942800,2,2021-09-02,3,C,35A,20,17,M,20,20,R,R,,17,
2021,43973055,142942800,3,2021-09-02,3,C,35A,18,15,M,10,20,R,R,,15,
2021,43973056,142942800,4,2021-09-02,3,C,35A,19,16,M,10,20,R,R,,16,
2021,43973057,142942800,5,2021-09-02,3,C,35A,18,15,M,10,20,N,R,,15,
2021,45501043,148637419,1,2021-09-02,2,N,26A,33,30,M,10,20,,,,30,
2021,45120772,147251533,1,2021-09-04,3,N,90Z,41,38,M,10,20,N,,,38,
2021,45501044,148637421,1,2021-09-04,3,N,13B,23,20,F,10,20,N,,,20,
2021,43973061,142942814,1,2021-09-07,3,N,35B,31,28,M,10,20,N,,,28,
2021,43973062,142942819,1,2021-09-07,3,N,35B,31,28,M,10,20,N,,,28,
2021,43973064,142942824,1,2021-09-08,3,N,35A,60,57,M,10,20,N,,,57,
2021,45925858,150127024,1,2021-09-09,3,N,35A,43,40,F,10,20,R,,,40,
2021,43973066,142942832,1,2021-09-09,3,N,13B,24,21,M,10,20,N,,,21,
2021,44416886,144575232,1,2021-09-12,3,N,13B,17,14,F,20,20,R,R,,14,
2021,45120773,147251535,1,2021-09-14,3,N,280,28,25,M,10,20,N,,,25,
2021,45120774,147251535,2,2021-09-14,3,N,280,24,21,M,10,20,R,,,21,
2021,44416967,144575404,1,2021-09-14,3,N,280,33,30,F,10,20,N,,,30,
2021,43973125,142943059,1,2021-09-15,3,N,290,18,15,F,10,20,N,R,,15,
2021,43973126,142943059,2,2021-09-15,3,N,290,18,15,F,10,20,R,R,,15,
2021,43973127,142943061,1,2021-09-15,3,C,13B,18,15,F,20,20,R,R,,15,
2021,43973128,142943061,2,2021-09-15,3,C,13B,17,14,F,10,40,R,R,,14,
2021,43973129,142943063,1,2021-09-16,3,N,290,16,13,M,20,20,N,R,,13,
2021,45120775,147251536,1,2021-09-16,2,N,90G,26,23,M,10,20,N,,,23,
2021,43973131,142943074,1,2021-09-17,3,N,35A,31,28,F,10,20,R,,,28,
2021,43973132,142943077,1,2021-09-17,3,C,290,18,15,F,10,20,R,R,,15,
2021,43973133,142943079,1,2021-09-18,3,N,280,26,23,F,10,20,R,,,23,
2021,44416970,144575415,1,2021-09-18,3,N,13C,15,12,M,10,20,R,R,,12,
2021,43973135,142943084,1,2021-09-19,3,N,13B,18,15,F,20,20,R,R,,15,
2021,43973136,142943088,1,2021-09-20,3,N,35A,15,12,M,10,20,N,R,,12,
2021,43973137,142943089,1,2021-09-20,3,N,290,16,13,F,20,20,R,R,,13,
2021,43973139,142943100,1,2021-09-24,3,N,23H,19,16,M,10,10,N,R,,16,
2021,44663169,145494919,1,2021-09-22,3,N,35B,37,34,M,10,20,N,,,34,
2021,43973141,142943104,1,2021-09-22,3,N,35A,31,28,F,20,20,R,,,28,
2021,43973142,142943105,1,2021-09-23,3,N,13C,33,30,F,10,20,N,,,30,
2021,43973143,142943106,1,2021-09-16,3,N,13B,18,15,F,20,20,R,R,,15,
2021,43973144,142943108,1,2021-09-23,3,N,290,15,12,M,20,20,N,R,,12,
2021,43973145,142943109,1,2021-09-15,1,N,23H,18,15,F,10,20,R,R,,15,
2021,43973146,142943111,1,2021-09-24,3,N,35B,27,24,M,10,20,N,,,24,
2021,44663170,145494920,1,2021-09-25,2,N,13B,24,21,F,20,20,,,,21,
2021,45501045,148637422,1,2021-09-25,2,N,520,41,38,M,20,20,,,,38,
2021,43973148,142943119,1,2021-09-25,3,N,13B,42,39,M,10,20,R,,,39,
2021,44416976,144575432,1,2021-09-25,3,N,13B,17,14,F,20,20,R,R,,14,
2021,43973150,142943122,1,2021-09-26,3,N,13C,17,14,F,20,20,R,R,,14,
2021,44416978,144575439,1,2021-09-24,3,C,290,17,14,F,10,20,N,R,,14,
2021,44416979,144575439,2,2021-09-24,3,C,280,17,14,F,10,20,N,R,,14,
2021,44416980,144575441,1,2021-09-28,3,N,35A,27,24,M,30,20,N,,,24,
2021,43973155,142943134,1,2021-09-29,3,C,35A,19,16,M,20,20,N,R,,16,
2021,43973156,142943138,1,2021-09-30,3,N,13B,16,13,M,10,20,R,R,,13,
2021,43973157,142943142,1,2021-09-30,3,N,13B,15,12,M,10,20,R,R,,12,
2021,44417079,144575758,1,2021-09-30,2,N,13B,18,15,M,30,20,R,R,,15,
2021,44899979,146388315,1,2021-10-01,3,C,13A,18,15,M,30,20,N,R,,15,
2021,44417081,144575763,1,2021-10-02,3,N,13B,45,42,M,10,20,R,,,42,
2021,45120780,147251546,1,2021-10-02,2,N,280,37,34,M,10,20,,,,34,
2021,45120781,147251547,1,2021-10-03,3,N,280,35,32,M,10,20,N,,,32,
2021,44417083,144575777,1,2021-10-04,3,N,280,50,47,M,10,20,N,,,47,
2021,44417099,144575936,1,2021-10-05,3,N,13B,17,14,M,20,20,R,R,,14,
2021,44417100,144575940,1,2021-09-29,2,N,13C,17,14,M,98,20,R,R,,14,
2021,44417101,144575943,1,2021-10-06,3,N,23H,14,11,M,20,20,N,R,,11,
2021,44417102,144575944,1,2021-10-06,3,N,13B,14,11,M,20,20,N,R,,11,
2021,44417103,144575948,1,2021-10-08,3,C,35B,17,14,F,10,20,R,R,,14,
2021,44417104,144575949,1,2021-10-08,3,N,90Z,29,26,M,10,20,N,,,26,
2021,44417105,144575953,1,2021-10-10,3,N,290,14,11,F,10,20,R,R,,11,
2021,44417107,144575956,1,2021-10-15,3,N,90C,15,12,M,20,20,R,R,,12,
2021,44417108,144575956,2,2021-10-15,2,N,90C,15,12,M,20,20,N,R,,12,
2021,44417109,144575961,1,2021-10-12,3,C,35A,18,15,M,20,20,N,R,,15,
2021,44417110,144575962,1,2021-10-12,3,N,13B,55,52,M,10,20,N,,,52,
2021,45501061,148637448,1,2021-10-12,3,N,35A,21,18,F,30,10,N,,,18,
2021,44417112,144575965,1,2021-10-13,3,N,23H,17,14,F,40,10,R,R,,14,
2021,45501062,148637449,1,2021-10-13,2,N,270,54,51,F,98,40,,,,51,
2021,45501063,148637450,1,2021-10-14,2,N,35B,26,23,M,10,20,,,,23,
2021,44663196,145494961,1,2021-10-13,3,N,90C,19,16,F,10,20,R,R,,16,
2021,44663197,145494961,2,2021-10-13,3,N,90C,18,15,F,10,20,N,R,,15,
2021,44417116,144575982,1,2021-10-15,3,N,35A,28,25,M,10,20,R,,,25,
2021,44417117,144575983,1,2021-10-15,3,N,13B,14,11,F,10,20,R,R,,11,
